,id,label
441,1374660506473132034,1
442,1373590470811521028,1
443,1370538225153028098,1
444,1371757864520388609,1
445,1369493596467044355,0
446,1370047618999492609,1
447,1369322563709464576,0
448,1371146106311208963,1
449,1371146106311208963,1
450,1371146106311208963,1
451,1371146106311208963,1
452,1371146106311208963,1
453,1371146106311208963,1
454,1371146106311208963,1
455,1371146106311208963,1
456,1371146106311208963,1
457,1371146106311208963,1
458,1371146106311208963,1
459,1371146106311208963,1
460,1371146106311208963,1
461,1369470061438627841,0
462,1376192994534027267,1
463,1371446856820068352,1
464,1370513328750071808,0
465,1369241408566157315,0
466,1370581012703551488,1
467,1370435281736892418,1
468,1370201703308533760,1
469,1370201703308533760,1
470,1370201703308533760,1
471,1370201703308533760,1
472,1370201703308533760,1
473,1370201703308533760,1
474,1370201703308533760,1
475,1370201703308533760,1
476,1370201703308533760,1
477,1370201703308533760,1
478,1370201703308533760,1
479,1370201703308533760,1
480,1370201703308533760,1
481,1370201703308533760,1
482,1370201703308533760,1
483,1370201703308533760,1
484,1370201703308533760,1
485,1370201703308533760,1
486,1370201703308533760,1
487,1370201703308533760,1
488,1370201703308533760,1
489,1370201703308533760,1
490,1370201703308533760,1
491,1370201703308533760,1
492,1370201703308533760,1
493,1370201703308533760,1
494,1370201703308533760,1
495,1370201703308533760,1
496,1370201703308533760,1
497,1370201703308533760,1
498,1370201703308533760,1
499,1370201703308533760,1
500,1370201703308533760,1
501,1370201703308533760,1
502,1369739976934445058,1
503,1374390739942010890,1
504,1371921711126487041,0
505,1374306060865966087,0
506,1371598068643213324,1
507,1370476686786011136,0
508,1371480951021318147,1
509,1370292618622611456,0
510,1370479036028313608,1
511,1375058783035088907,1
512,1370107394471161858,1
513,1371876496692940805,1
514,1371412112770269187,0
515,1369063912067526658,0
516,1370551511395282948,0
517,1369774824059412480,0
518,1372238970915065866,1
519,1373269609617362963,0
520,1370564526094045188,0
521,1370115720814551040,0
522,1370438230341005315,0
523,1370250067089649668,0
524,1372700662258135040,0
525,1372688099336151043,0
526,1372691914735116288,0
527,1372656691767050244,0
528,1372642799619817477,0
529,1376439675963981826,0
530,1369491702969364485,0
531,1369491702969364485,0
532,1369491702969364485,0
533,1369529778496241675,0
534,1374255141155696642,1
535,1370028244083351552,1
536,1370449860701343744,1
537,1370576365326536706,1
538,1369494805978447873,0
539,1370986694737063938,0
540,1375481613048512519,0
541,1374977327575224322,0
542,1372307265768787969,0
543,1371769580792786944,0
544,1376882458990362624,0
545,1369740051383476228,1
546,1369735430845853700,0
547,1369735430845853700,0
548,1369735430845853700,0
549,1375040975022612482,0
550,1369032685511979009,0
551,1369665274106978307,0
552,1374388918901084174,1
553,1374208795459559428,1
554,1376868425012637696,0
555,1374708090038317065,1
556,1369632129827667976,0
557,1370003958484328455,1
558,1370657966488236034,1
559,1374386804254601231,1
560,1369948963592359936,0
561,1371513546840940551,0
562,1371124708934967296,1
563,1371730838556082176,0
564,1371425333065433090,0
565,1372546464484761600,0
566,1372593649024856065,0
567,1371964063371169800,1
568,1369779659244593156,1
569,1371107506769039363,1
570,1374017417190502401,1
571,1369453175321862153,0
572,1369774880137351168,1
573,1369774880137351168,1
574,1371193894403211269,1
575,1371193894403211269,1
576,1371193210022805507,1
577,1371142967348531206,1
578,1371142967348531206,1
579,1370750763954270210,1
580,1369309805261713408,1
581,1370204583390236674,1
582,1377318719613980672,0
583,1376724118020648965,0
584,1369197639984701442,0
585,1370187466628472834,1
586,1371281211075686400,1
587,1374485115368132611,1
588,1372447935426887680,0
589,1369695350806753287,0
590,1369860399047217158,0
591,1371794453732626434,1
592,1369302340440883207,0
593,1369109824445775875,0
594,1372093139759075328,1
595,1370221927944556547,0
596,1376375648646623235,0
597,1370402751549734912,0
598,1370402751549734912,0
599,1371950906649030662,1
600,1370855284944609284,1
601,1370855284944609284,0
602,1375063923767058437,1
603,1376428953850802178,1
604,1373925301605052416,0
605,1371472547661934596,1
606,1371047557615513600,1
607,1371598071214321670,0
608,1369930517106200580,1
609,1369930517106200580,1
610,1369930517106200580,1
611,1369930517106200580,1
612,1369930517106200580,1
613,1369930517106200580,1
614,1369930517106200580,1
615,1369930517106200580,1
616,1370795637902471169,0
617,1370507982228840451,1
618,1370452814242062336,0
619,1372690443511685121,1
620,1372690443511685121,1
621,1369861188406947840,0
622,1374702465803763721,1
623,1369655960797601793,0
624,1371504498439520259,1
625,1369713435576045569,0
626,1371896835699138561,1
627,1369067700874407936,0
628,1370094745595244545,1
629,1369042391135584258,0
630,1369042391135584258,0
631,1370671501301587979,1
632,1370671501301587979,1
633,1370799695145107459,0
634,1370799695145107459,0
635,1370799695145107459,0
636,1371562859583406082,1
637,1371562859583406082,1
638,1371562859583406082,1
639,1371562859583406082,1
640,1372177042704306181,0
641,1372177042704306181,0
642,1372176987125657600,0
643,1369910771954692096,0
644,1373931193612300290,1
645,1373931193612300290,1
646,1370288267829071873,0
647,1371613776877920262,1
648,1371613776877920262,1
649,1371613776877920262,1
650,1371613776877920262,1
651,1371613776877920262,1
652,1371613776877920262,1
653,1371613776877920262,1
654,1371613776877920262,1
655,1369639525169963009,1
656,1369115751353901057,0
657,1370151409958674435,1
658,1370782511748497409,0
659,1370782511748497409,0
660,1370953654992257029,0
661,1369853343699365892,1
662,1374477914310250500,0
663,1374724260032344064,0
664,1374290511079563267,0
665,1374162468327538688,0
666,1374724260032344064,0
667,1374059437887873025,0
668,1374290511079563267,0
669,1374724260032344064,0
670,1374724260032344064,0
671,1374724260032344064,0
672,1374119661500043264,0
673,1374162468327538688,0
674,1370347739981217792,1
675,1370343869066444801,1
676,1370102606262104071,1
677,1377178371067535363,0
678,1373950227112022018,1
679,1373950227112022018,1
680,1370076341362520067,0
681,1369261619746906112,0
682,1369957360119078913,0
683,1369408793520537601,0
684,1369733761739407366,1
685,1369043917375684611,0
686,1371865413643087878,1
687,1374181811522310149,0
688,1371309077284806657,0
689,1372556881424744448,0
690,1369377425747042318,0
691,1369744876871561223,1
692,1370569619371487237,0
693,1370569619371487237,1
694,1370569619371487237,1
695,1370569619371487237,1
696,1370396508621836292,1
697,1370277258057908226,0
698,1371223300253175809,0
699,1370377354430808065,1
700,1370377354430808065,1
701,1369099658488872972,0
702,1370070754675499012,1
703,1369794007732080643,0
704,1369228690052288513,0
705,1369249472618827778,0
706,1375311601780293635,0
707,1369217545388101635,0
708,1369814187979857924,0
709,1371826863136518144,1
710,1370366532056977409,1
711,1372884958268768257,1
712,1371446610836680705,0
713,1369484909962690567,0
714,1372553544226770949,0
715,1371469691894530049,0
716,1377352562878341121,0
717,1369755817050836997,0
718,1369646667893530624,0
719,1369666944408956932,0
720,1369647132555112452,0
721,1369666944408956932,0
722,1369655736096133126,0
723,1370706532111896578,1
724,1370706508527382533,1
725,1371363651597307906,0
726,1374343590198001664,0
727,1369315875845795841,1
728,1370884280042156035,1
729,1371817897430032386,1
730,1371618656510226435,1
731,1371618656510226435,0
732,1371618656510226435,1
733,1371618656510226435,1
734,1369215516930314242,0
735,1374010241306787850,0
736,1372769561116696583,0
737,1374383164496302080,0
738,1370646304708300803,0
739,1374117695482818561,0
740,1369250448276942852,0
741,1371748377734623232,1
742,1371591082232922119,0
743,1370449228372312065,1
744,1370449228372312065,1
745,1370425201213734915,1
746,1370143842457034752,0
747,1374002955230310402,1
748,1369937974884855819,0
749,1369937974884855819,0
750,1369709467781201925,0
751,1370288621404659714,0
752,1370288621404659714,0
753,1369655712037691394,0
754,1369655712037691394,0
755,1369937974884855819,0
756,1369937974884855819,0
757,1369835701634695172,0
758,1370287968628441091,1
759,1377017793099481088,1
760,1371177428056469513,1
761,1373553820610002949,0
762,1372856835854729222,0
763,1369890182456107011,0
764,1370368903172530179,0
765,1371941649136295936,0
766,1371113246262849542,0
767,1370470652423991298,0
768,1370357545102053383,0
769,1370574480381075458,1
770,1374543219598450688,1
771,1371365228928176130,0
772,1371908582938009601,1
773,1376442719283855360,0
774,1375767638991835139,0
775,1371578326696009728,0
776,1374408932211318789,0
777,1371769606713581568,1
778,1375148379202813963,0
779,1369053932115361801,0
780,1369053932115361801,0
781,1369053932115361801,1
782,1372717205146730498,0
783,1372717205146730498,0
784,1372231413232197644,1
785,1374528810234744837,0
786,1369388955540545541,0
787,1370428907451789315,1
788,1374022194632798210,1
789,1375489186086711298,1
790,1369036968387108874,0
791,1369403103980777478,0
792,1370463702143602692,0
793,1369313768023425034,1
794,1369150971029446656,0
795,1374632335925145608,0
796,1369694656888471566,0
797,1369694656888471566,0
798,1371181616555524103,0
799,1371181616555524103,0
800,1371331741118386176,1
801,1370158642121572354,0
802,1375544711423877121,1
803,1375627284392996866,0
804,1374883488587870211,0
805,1371134801642721284,1
806,1370399073887518726,1
807,1370003769136713733,1
808,1370003769136713733,0
809,1370003769136713733,1
810,1370003769136713733,1
811,1370003769136713733,1
812,1369239997799337986,0
813,1377109013658173441,0
814,1373603017337933825,1
815,1370067951278243847,1
816,1370067951278243847,1
817,1370067951278243847,1
818,1370067951278243847,1
819,1370067951278243847,1
820,1370067951278243847,1
821,1370067951278243847,1
822,1370067951278243847,1
823,1370067951278243847,1
824,1370067951278243847,1
825,1370067951278243847,1
826,1375122434823757826,1
827,1375123263047798790,1
828,1375057636819800076,1
829,1374233527764541445,0
830,1374233527764541445,0
831,1375886026460209155,0
832,1370053600353869825,0
833,1369922336007262212,0
834,1374844588888883203,1
835,1371577395841490947,1
836,1370993863414923266,0
837,1374307574514737155,1
838,1374665901065244672,0
839,1371514288276443136,0
840,1373328239708504071,0
841,1373356196724408321,0
842,1369877872052035584,1
843,1369877872052035584,1
844,1369877872052035584,1
845,1369877872052035584,1
846,1369877872052035584,1
847,1369877872052035584,1
848,1369877872052035584,1
849,1369877872052035584,1
850,1374467517855371273,0
851,1374467517855371273,0
852,1374467517855371273,0
853,1370181147511156737,1
854,1370291163899518978,1
855,1370293893246431233,1
856,1371897949438013447,0
857,1369198983747411968,1
858,1370380306998460418,0
859,1370105107782758403,0
860,1370848305870176257,1
861,1370848305870176257,1
862,1370429627315916802,0
863,1370937268697976834,0
864,1370937155774783489,0
865,1374756477915774976,1
866,1369256535143165953,0
867,1370352400150716422,1
868,1371823775537332226,0
869,1371542386178936835,0
870,1371823772811063297,0
871,1372359863095951360,0
872,1370655479458902016,0
873,1370443975665025024,1
874,1371733974276583424,1
875,1371402560247058432,0
876,1370095210617839619,1
877,1373592485910482947,0
878,1370788914391355396,0
879,1369660266326147077,0
880,1372714919561465859,0
881,1372714919561465859,0
882,1372714919561465859,0
883,1376381812402921472,0
884,1376381812402921472,0
885,1375830041641238532,1
886,1369972195057758208,1
887,1373298874664808449,0
888,1370392004732067841,1
889,1370071782888251394,0
890,1370014908746625033,1
891,1370544737095094272,0
892,1372112576637587458,0
893,1373986587634196485,0
894,1373986587919409153,0
895,1371335624431575044,0
896,1369944361140633601,1
897,1372570831969255424,1
898,1372570831969255424,1
899,1372570831969255424,1
900,1372570831969255424,1
901,1371553055590789130,0
902,1371082492011282435,0
903,1369387075737387009,0
904,1374095224612470789,1
905,1374212890069233668,1
906,1374600401744490496,1
907,1370967237352390656,1
908,1369536947039862784,0
909,1370024480198717446,0
910,1371967518739472398,1
911,1369028570442575874,0
912,1372878729853214724,0
913,1370435143454887937,0
914,1370541376706859013,0
915,1371845239216947200,0
916,1369756392823914499,0
917,1371560877481197578,1
918,1371771759138107394,0
919,1372793217456873479,0
920,1369686038554304513,0
921,1369143406874812419,0
922,1369972636369965059,1
923,1369973128630263809,1
924,1369568012597157888,1
925,1370379082307751936,0
926,1376514425952165895,0
927,1376514425952165895,0
928,1370491297841217540,0
929,1369722475320328192,0
930,1372275746937450505,0
931,1371886157286477825,1
932,1370221722964754433,0
933,1370221722964754433,0
934,1374278233684840449,0
935,1373036699685556227,1
936,1371878462760357890,0
937,1369272764742434831,0
938,1369658438792396804,1
939,1374005423649525765,1
940,1371528966985584640,0
941,1371528966985584640,0
942,1369349281102979072,0
943,1375866793986768900,1
944,1374421572937609228,0
945,1374400820922384386,0
946,1370390657102184449,1
947,1371264929983049742,0
948,1371189547283976192,1
949,1369808273751240707,1
950,1370180840412508163,1
951,1371798083877543937,1
952,1369484054018613248,0
953,1369942374986711040,1
954,1369091723364888580,0
955,1370321877843984387,0
956,1370327871638544384,0
957,1370327857461784579,1
958,1370419420292599812,0
959,1370047976723341316,1
960,1370047976723341316,1
961,1369794487170564096,1
962,1370083058091765773,0
963,1370423343254532104,0
964,1370226515548459009,1
965,1370226515548459009,1
966,1370340110059900932,0
967,1370709909403275265,0
968,1369628607467970561,0
969,1370478186782412807,0
970,1372071346893692929,0
971,1373694251779899396,0
972,1369288880243974154,0
973,1369910411642994690,0
974,1369288880243974154,0
975,1371537406575443974,0
976,1373688116733751302,0
977,1369259307481587715,0
978,1375099929278943238,0
979,1371092924453257219,0
980,1369674508190236679,0
981,1369674508190236679,0
982,1369674508190236679,0
983,1370065241577418754,0
984,1370414878926671876,1
985,1370287248579686402,1
986,1370530434266755074,0
987,1369415193588084738,0
988,1369345251844841472,0
989,1369198279439785984,0
990,1369234768844447744,0
991,1370450455768096769,1
992,1370314954553896961,0
993,1375447465307045893,0
994,1370293760945319936,1
995,1371852413083205642,0
996,1371075846291750915,1
997,1372809011653832710,1
998,1372809011653832710,0
999,1369691782619951107,1
1000,1374088039790694405,0
1001,1370117673783283718,1
1002,1372283777330778112,0
1003,1372283777330778112,0
1004,1372283777330778112,0
1005,1372283777330778112,0
1006,1372283777330778112,0
1007,1372283777330778112,0
1008,1372283777330778112,0
1009,1372283777330778112,0
1010,1370707919885455369,0
1011,1370072044470145025,1
1012,1369921090919751684,1
1013,1371876967834918912,0
1014,1371860071504838657,0
1015,1370429008773545991,0
1016,1373675701983965184,0
1017,1370592243032096775,1
1018,1371486280362643469,0
1019,1369206832502218762,1
1020,1370173628663300096,1
1021,1370173509024894977,1
1022,1369133478760087554,1
1023,1372147018735484928,0
1024,1370817226396274689,1
1025,1371880741588582407,1
1026,1370115788103892993,0
1027,1371478193459363841,1
1028,1370018374948954119,0
1029,1371562960250761216,0
1030,1370463378972553216,1
1031,1376209316714283011,0
1032,1372534536693813252,0
1033,1369649251043569668,1
1034,1371573108700708866,0
1035,1369651808130449410,1
1036,1376296435646349314,0
1037,1369259003973402629,0
1038,1369922356307693569,0
1039,1369664223643529222,0
1040,1370016571695960064,1
1041,1370470168435040257,1
1042,1369306059538636807,0
1043,1371772166258233350,0
1044,1371772166258233350,0
1045,1371772166258233350,0
1046,1374868218934751237,0
1047,1372286910081695744,0
1048,1372080661163560962,1
1049,1373937454495961090,1
1050,1374794461692190724,0
1051,1376581116082151424,1
1052,1369286925736099845,0
1053,1371945568868663299,0
1054,1374720753137020929,0
1055,1372827714663632896,0
1056,1373718412338339844,1
1057,1376299579344183300,0
1058,1376438776659116038,0
1059,1370844501649031171,0
1060,1371305724266082305,0
1061,1370538495740153858,0
1062,1370494792887631872,0
1063,1371785078418726912,1
1064,1370376982089850883,0
1065,1375142333256114180,1
1066,1372736305973563392,0
1067,1373010967743897616,0
1068,1371872890161819648,1
1069,1371872890161819648,1
1070,1371872890161819648,1
1071,1372507137121865749,0
1072,1370364324045320194,0
1073,1372152981928415232,0
1074,1369744057849835524,1
1075,1371257403350654976,0
1076,1376894243680190471,0
1077,1376894243680190471,0
1078,1376894243680190471,1
1079,1376894243680190471,1
1080,1371468413906862087,1
1081,1373891181143322632,1
1082,1376133128788570117,0
1083,1376368366072385540,0
1084,1370724962651230208,0
1085,1374010174353014788,1
1086,1374011246446571524,0
1087,1370970392563748869,0
1088,1370970392563748869,0
1089,1370970392563748869,0
1090,1370091987542503424,1
1091,1377334826634604550,1
1092,1370073685026091017,1
1093,1373306432356020224,1
1094,1370427503450411012,1
1095,1375433984793051143,1
1096,1373042865383821313,0
1097,1373037844491558921,0
1098,1371267551905337346,1
1099,1371267551905337346,1
1100,1371267551905337346,1
1101,1371267551905337346,1
1102,1371267551905337346,1
1103,1371267551905337346,1
1104,1371267551905337346,1
1105,1371267551905337346,0
1106,1370753774323695618,0
1107,1371456239411077120,0
1108,1370295379997069314,0
1109,1372673302662103045,1
1110,1370582906326937607,1
1111,1370299867155861504,1
1112,1370294500879339522,0
1113,1370304821350125570,1
1114,1371448102666780672,0
1115,1370420229197721602,1
1116,1375517715520086016,1
1117,1371479882052599815,0
1118,1369794625570025472,1
1119,1369794625570025472,1
1120,1376970650817077253,0
1121,1373629642091937794,1
1122,1375543363097739277,1
1123,1369258630810378243,0
1124,1369860012193935365,0
1125,1369075083189260289,0
1126,1371816657300111363,0
1127,1370821976676315140,1
1128,1372827431497785354,1
1129,1372827431497785354,1
1130,1372827431497785354,1
1131,1372827431497785354,1
1132,1372827431497785354,1
1133,1375444656243175427,0
1134,1369542859121102848,0
1135,1371930172081987587,1
1136,1373924665450713090,0
1137,1372540300757983240,0
1138,1371445333167775747,0
1139,1369304771086155795,1
1140,1369570357464678405,1
1141,1369570357464678405,1
1142,1369570357464678405,1
1143,1369570357464678405,1
1144,1369570357464678405,1
1145,1370761861688352769,0
1146,1369264460171522055,0
1147,1371872695592263682,1
1148,1377297453226004491,0
1149,1370744460649369602,1
1150,1375147482162860034,1
1151,1371436611272114182,1
1152,1371485363328389126,0
